ano,id_municipio,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2019,3203809,509887.41,626857.02,0.0,1136744.43,,,1136744.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3204104,50211.2,2377.4,0.0,52588.6,,,52588.6,500000.0,100000.0,0.0,,,,900000.0,0.0,0.0,0.0,0.0,,,0.0
2021,3204955,207451.76,1330604.15,106950.7,1645006.61,,,1868422.63,0.0,1518412.28,0.0,0.0,0.0,1518412.28,1518412.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5202155,348056.65,28.26,10654.5,358739.41,,0.0,358739.41,,,,,,,,,,,,,,
2020,5204250,9760.98,150.22,0.0,9911.2,,0.0,9911.2,,,,,,,,,,,,,,
2020,5212105,37590.91,259.68,0.0,37850.59,,0.0,37850.59,,,,,,,,,,,,,,
2020,5214606,173403.7,1156.37,685.0,175245.07,,0.0,175245.07,,,,,,,,,,,,,,
2020,5217708,107906.08,16891.54,0.0,135878.31,,0.0,135878.31,,,,,,,,,,,,,,
2019,5218003,267665.36,5598532.21,71703.85,6469798.46,,0.0,6469798.46,,,,,,,,,,,,,,
2020,5220108,1071486.23,134163.85,685.0,1237629.68,,0.0,1237629.68,,,,,,,,,,,,,,
2021,3153509,45879.14,0.0,51841.46,24742.93,81060.84,0.0,105803.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3103405,497741.78,2579536.33,186335.68,3918908.78,256372.58,0.0,4175281.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3104601,120497.02,0.0,66049.57,197930.04,0.0,0.0,197930.04,0.0,12261.35,0.0,12261.35,0.0,0.0,12261.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3105905,194013.0,0.0,106346.82,311820.49,0.0,0.0,311820.49,0.0,8325.0,0.0,8325.0,0.0,0.0,8325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3106408,35263.24,0.0,13323.85,48542.47,44.62,0.0,48587.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3107703,29913.12,0.0,9444.89,39326.71,31.3,0.0,39358.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3108552,190727.72,49398.81,95980.72,325511.15,49797.97,0.0,375309.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3112307,520068.48,3362724.77,234363.32,4210360.43,447336.49,0.0,4657696.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3115458,154472.27,643032.43,1397.44,1046058.73,0.0,0.0,1046058.73,,,,,,,,,,,,,,
2021,3117009,142615.6,653468.2,0.0,796083.8,0.0,0.0,796083.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3121209,89522.64,13896.81,15996.84,97956.29,21460.0,0.0,119416.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3121209,48047.18,43464.9,26336.71,78420.0,39428.79,0.0,117848.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3121605,2540426.62,2528252.01,650669.64,5715384.2,2680996.86,0.0,8396381.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3123601,88265.06,735522.26,20400.0,844187.32,0.0,0.0,844187.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3131505,38327.91,33886.53,67901.21,40558.27,111147.35,0.0,151705.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3135456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020,3136009,127109.86,26602.99,24992.74,298210.32,81.56,0.0,298291.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3137403,62549.08,2416.09,78094.66,28452.7,126440.63,0.0,154893.33,120000.0,213234.32,0.0,0.0,0.0,0.0,333234.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3138625,84139.45,1057682.22,79885.77,144114.21,1178649.41,0.0,1322763.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3138625,81718.54,23231.26,21477.41,126362.75,64.46,0.0,126427.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3138658,54423.63,170411.11,60377.09,66201.93,242601.82,0.0,308803.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3141207,26977.97,0.0,11832.2,38774.66,35.51,0.0,38810.17,21268.0,0.0,0.0,21268.0,0.0,0.0,21268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3143450,51415.75,0.0,9491.5,56959.63,3947.62,0.0,60907.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3148202,49610.84,0.0,27193.83,82550.59,0.0,0.0,82550.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3148509,194633.79,72311.86,1987.36,478164.28,0.0,0.0,478164.28,,,,,,,,,,,,,,
2020,3150604,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3152709,70270.19,58613.53,38518.09,151699.3,52710.62,0.0,204409.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3155108,31193.36,361845.38,0.0,393038.74,0.0,0.0,393038.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3156700,1324584.84,6575592.29,946521.28,1032729.96,8545742.33,0.0,9578472.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3159803,151590.24,0.0,63100.41,214501.28,189.37,0.0,214690.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3160454,27200.25,61719.06,23658.97,25514.69,96375.75,0.0,121890.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3168002,201273.29,873384.47,274439.08,759392.9,1121380.86,0.0,1880773.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3168606,1782285.99,598887.2,300961.42,2455835.7,358078.0,0.0,2813913.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3172103,38617.8,0.0,21168.07,61219.95,0.0,0.0,61219.95,1800.0,3500.0,2000.0,4500.0,0.0,0.0,10500.0,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0
2019,5000906,45166.78,3499180.53,20958.67,529593.53,3035712.45,0.0,3565305.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5003900,493890.34,10744.0,4541.57,506244.69,2931.22,0.0,509175.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5004502,60391.1,429875.59,54863.16,545129.85,0.0,0.0,545129.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483184.59,0.0,0.0,0.0,1483184.59,1483184.59
2019,5005103,8486.03,0.0,8715.15,17201.18,0.0,0.0,17201.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5106422,1338983.95,6527.6,216668.4,0.0,1562179.95,0.0,1562179.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5107925,4409787.4,560994.99,769147.28,0.0,5739929.67,0.0,5739929.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1501303,3884859.22,1288549.98,2098278.68,0.0,7271687.88,0.0,7271687.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2500908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144000.0,144000.0,0.0,0.0,144000.0,,,,,,,
2021,2502508,0.0,0.0,372613.12,372613.12,0.0,0.0,372613.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2502706,,,,,,,,8000.0,8000.0,14000.0,,,,68000.0,,,,0.0,0.0,0.0,0.0
2021,2503902,0.0,0.0,189987.31,189987.31,0.0,0.0,189987.31,,,,,,,,,,,,,,
2021,2500700,0.0,0.0,279485.4,279485.4,0.0,0.0,279485.4,0.0,0.0,0.0,0.0,0.0,70000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2606309,34454.4,0.0,0.0,43636.29,,,43636.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2607901,13140765.46,76514873.97,0.0,82049515.2,9229440.37,168846.59,91447802.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2607901,3391897.44,75900313.28,0.0,79972400.94,1024598.09,177373.6,81174372.63,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2609808,4776.27,0.0,0.0,17668.61,0.0,0.0,17668.61,15000.0,17000.0,12000.0,0.0,0.0,54000.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4100400,2343813.22,3308278.78,55330.26,4949273.81,758148.45,0.0,5707422.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4100509,375429.02,1869619.33,5044.33,1099527.49,1130191.46,20373.73,2250092.68,,,,,,,,,,,,,,
2021,4128625,31415.08,7025.94,0.0,38441.02,,,38441.02,,,,,,,,,,,,,,
2021,4104402,6298749.37,192445.04,1552.5,1230232.77,5262514.14,,6492746.91,,,,,,,,,,,,,,
2020,4104451,86294.72,2292928.73,12362.49,2391585.94,0.0,0.0,2391585.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4105102,2283170.57,113982.15,2163.54,2399316.26,0.0,0.0,2399316.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4106555,47672.31,286666.53,2203.06,336541.9,0.0,0.0,336541.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4107751,401952.67,197235.51,1200.0,600388.18,,,600388.18,,,,,,,,,,,,,,
2021,4109401,20282512.49,5514094.79,175445.7,10108079.82,15327831.91,536141.25,25972052.98,,,,,,,,,,,,,,
2019,4109401,6255100.32,5019913.41,120612.18,7380459.13,3939151.78,76015.0,11395625.91,,,,,,,,,,,,,,
2019,4113601,7700.0,0.0,0.0,7700.0,0.0,0.0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4114906,112256.07,2444837.32,0.0,1017557.34,1539536.05,,2557093.39,,,,,,,,,,,,,,
2021,4117305,9001943.43,177254.19,0.0,2949218.64,6229978.98,,9179197.62,,,,,,,,,,,,,,
2019,4119509,4058176.37,9510715.48,89539.05,13446571.23,147287.26,64572.41,13658430.9,,,,,,,,,,,,,,
2020,4119608,307850.93,777463.73,0.0,1036451.57,0.0,48863.09,1085314.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4121208,152234.28,191007.38,1412.13,328562.63,16091.16,0.0,344653.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4122909,41048.01,139546.32,1973.0,119026.5,63540.83,0.0,182567.33,,,,,,,,,,,,,,
2020,4123303,268931.69,552222.88,2203.06,786450.57,36907.06,0.0,823357.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4124806,514403.44,84670.4,0.0,583626.28,0.0,15447.56,599073.84,,,,,,,,,,,,,,
2020,4125308,148067.37,0.0,0.0,0.0,0.0,153103.37,153103.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4125704,696410.75,84164.57,496545.03,1277120.35,,,1277120.35,,,,,,,,,,,,,,
2021,4128401,219768.91,277479.67,4581.81,501830.39,,,501830.39,,,,,,,,,,,,,,
2021,4128559,342710.51,367712.11,24373.88,552849.32,181947.18,,734796.5,,,,,,,,,,,,,,
2020,4128559,83637.83,616477.79,0.0,700115.62,0.0,0.0,700115.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3300258,2255809.0,2072151.0,399902.0,4727862.0,0.0,0.0,4727862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2406106,12061.93,0.0,6087.73,18149.66,,0.0,18149.66,,,,,,,,,,,,,,
2020,2408102,2402125.71,51972719.02,11065520.51,23325770.94,39886103.75,4016641.29,67228515.98,,,,,,,,,,,,,,
2020,2409407,41366.74,0.0,37284.9,38010.9,0.0,40640.74,78651.64,,,,,,,,,,,,,,
2019,2410900,1122234.02,875866.15,6711567.99,6711567.99,0.0,1998100.17,8709668.16,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2412203,48183.13,2987102.24,6055.56,866433.02,,2631873.48,3498306.5,,,,,,,,,,,,,,
2019,1100346,13668.0,0.0,0.0,13668.0,0.0,0.0,13668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1100254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4306767,4352389.72,1296415.83,20000.0,4734460.24,1287685.44,0.0,6022145.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4310108,67542.82,41111.51,0.0,67803.88,43238.45,0.0,111042.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4310330,956634.5,2172154.24,43715.0,2451053.9,0.0,800000.0,3251053.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4313508,290753.21,325602.7,350.0,457976.96,168117.25,0.0,626094.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4313904,3935518.36,0.0,506182.53,1453922.88,3150000.0,13214.0,4617136.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4315073,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4208005,84936.87,3004786.68,0.0,3089723.55,0.0,0.0,3089723.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4208401,,,,,,,,359914.8,0.0,0.0,0.0,0.0,359914.8,359914.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4208906,1937550.44,5341148.16,3482944.95,10761643.55,0.0,0.0,10761643.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4209102,37537917.05,45985228.56,960804.56,75109082.83,9374867.34,0.0,84483950.17,0.0,24578855.55,0.0,0.0,0.0,24578855.55,24578855.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4211900,,,,,,,,2654124.81,0.0,0.0,,,,2654124.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4211900,,,,,,,,3776140.61,0.0,0.0,,,,3776140.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4219309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114111.39,0.0,0.0,6114111.39,0.0,0.0,6114111.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2803005,897212.16,0.0,0.0,897212.16,0.0,0.0,897212.16,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3501608,1309503.09,132899.91,0.0,1442403.0,0.0,0.0,1442403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3502754,312259.04,1667499.66,989.0,,,,2236682.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3502903,1232013.8,898930.57,544892.39,2675836.76,0.0,,2675836.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3504206,607632.53,92983.83,13800.0,,,,770235.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3505203,0.0,0.0,413818.56,0.0,,,413818.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3506805,878858.56,1311273.4,0.0,,,,2305740.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3508207,93730.04,15412.73,0.0,,,,139542.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3509502,55323640.77,58829568.89,12175901.66,73447651.32,52586510.0,294950.0,126329111.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3512100,33529.72,16263.63,1644.31,,,,66999.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3512407,381780.57,0.0,0.0,0.0,,0.0,381780.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381780.57,0.0,0.0,0.0,,0.0,381780.57
2019,3512605,165378.36,257909.92,0.0,,,,523837.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3513900,687103.87,267086.61,0.0,,,,1244038.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3514908,462003.42,489295.32,2190.0,,,,1047919.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3557303,,,,,,,,5280.0,0.0,0.0,,,,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3515202,116153.72,133529.68,2244.99,,,,271876.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3517109,20302.79,45854.64,2450.0,,,,77290.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3517505,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3521309,3851.88,729049.57,4315.0,737216.45,0.0,0.0,737216.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3528908,64286.84,11471.13,0.0,,,,86906.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3529401,3853217.28,4447936.28,0.0,8301153.56,0.0,0.0,8301153.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3533700,,,,,,,,151805.51,33500.0,0.0,0.0,,,185305.51,,,0.0,,,,
2021,3533809,35548.67,21624.67,0.0,,,,68548.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3533908,2125597.44,295832.07,98165.49,2519595.0,0.0,0.0,2519595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3536703,922264.93,831537.96,63500.0,,,,1937140.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3537206,85467.88,1032211.49,19300.0,,,,1312146.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3538808,591588.43,268413.65,237000.0,,,,1305061.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3540200,,,,,,,,138764.02,0.0,0.0,138764.02,0.0,0.0,138764.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3546801,2648455.38,7542.1,0.0,,,,2840662.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3548203,83224.35,20504.07,0.0,,,,112661.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3548807,521725.82,9678702.85,6146636.78,10184998.98,6162066.47,0.0,16347065.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3549250,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3551306,122819.46,24203.85,20631.0,,,,183822.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3551900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3553500,4445.55,118.93,3929.0,,,,8701.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3556305,96826.3,0.0,0.0,96826.3,0.0,0.0,96826.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3556909,,,,,,,,179000.0,0.0,0.0,179000.0,0.0,0.0,179000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1707405,19832.53,11485.96,16385.74,16754.72,,,59674.23,3000.0,12000.0,7000.0,,12300.0,10000.0,32000.0,,,,,,,
2019,2900207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2019,2906873,997365.53,0.0,0.0,53136.05,0.0,944229.48,997365.53,,,,,,,,,,,,,,
2021,2907202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2911204,368769.98,0.0,0.0,58270.0,0.0,310499.98,368769.98,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2913705,37513.03,0.0,0.0,37513.03,0.0,0.0,37513.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2019,2915205,0.0,0.0,58781.28,58781.28,0.0,0.0,58781.28,,,,,,,,,,,,,,
2021,2915403,93451.82,69785.05,13429.88,176666.75,0.0,0.0,176666.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2916401,237529.37,0.0,0.0,,,,237529.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2021,2917706,140202.01,75233.57,47554.26,262989.84,0.0,0.0,262989.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2917706,194810.8,646957.23,78536.55,920533.87,0.0,0.0,920533.87,,,,,,,,,,,,,,
2021,2921708,276449.03,17193.89,43959.14,337602.06,0.0,0.0,337602.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2301406,0.0,0.0,4275.3,4275.3,,,4275.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2301950,181386.0,9472.27,0.0,190858.27,0.0,0.0,190858.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2306553,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2307700,474952.17,81473.96,0.0,556426.13,0.0,0.0,556426.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2312601,3275.09,0.0,0.0,3275.09,0.0,0.0,3275.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3200136,29505.73,91602.8,65927.27,187035.8,,,254124.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3200706,46200.44,379918.52,0.0,426118.96,,,426118.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
2021,3201605,684925.95,11857.96,480915.91,1177699.82,,,1198752.41,,,,,,,,,,,,,,
2020,3203403,31771.5,8224.09,28357.0,68352.59,0.0,0.0,68352.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,3205002,19813670.91,42954401.69,0.0,57668410.78,5099661.82,,62768072.6,,,,,,,,,,,,,,
2019,3205036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5204409,67362.54,48040.61,0.0,,115403.15,0.0,115403.15,,,,,,,,,,,,,,
